"","town11cd","town11nm","population_2011","size_flag","rgn11nm","coastal","coastal_detailed","ttwa11cd","ttwa11nm","ttwa_classification","job_density_flag","income_flag","university_flag","level4qual_residents35_64_2011","ks4_2012_2013_counts","key_stage_2_attainment_school_year_2007_to_2008","key_stage_4_attainment_school_year_2012_to_2013","level_2_at_age_18","level_3_at_age_18","activity_at_age_19_full_time_higher_education","activity_at_age_19_sustained_further_education","activity_at_age_19_appprenticeships","activity_at_age_19_employment_with_earnings_above_0","activity_at_age_19_employment_with_earnings_above_10_000","activity_at_age_19_out_of_work","highest_level_qualification_achieved_by_age_22_less_than_level_1","highest_level_qualification_achieved_by_age_22_level_1_to_level_2","highest_level_qualification_achieved_by_age_22_level_3_to_level_5","highest_level_qualification_achieved_by_age_22_level_6_or_above","highest_level_qualification_achieved_b_age_22_average_score","education_score"
"206","E34002512","Guisborough BUA",16979,"Small Towns","North East","Non-coastal","Smaller non-coastal town","E30000093","Middlesbrough and Stockton","Majority town and city (Large Towns)","Residential","Mid deprivation towns","No university","Medium",201,78.0487804878049,59.2039800995025,75.6218905472637,45.771144278607,39.8009950248756,24.3781094527363,17.4129353233831,42.7860696517413,12.9353233830846,13.4328358208955,NA,22.9,39.8,34.8,3.75124378109453,0.599919251
"207","E34002528","Olney BUA",6477,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000243","Milton Keynes","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",69,93.421052631579,86.9565217391304,95.6521739130435,81.1594202898551,65.2173913043478,NA,NA,37.6811594202899,15.9420289855072,NA,NA,NA,31.9,58,4.6231884057971,10.74972706
"208","E34002529","New Alresford BUA",5431,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","High",55,75.4385964912281,65.4545454545455,90.9090909090909,61.8181818181818,45.4545454545455,21.8181818181818,NA,43.6363636363636,20,NA,NA,NA,50.9,NA,3.83636363636364,2.585660421
"209","E34002540","Marchwood BUA",6141,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",69,69.3333333333333,66.6666666666667,89.8550724637681,65.2173913043478,36.231884057971,20.2898550724638,NA,62.3188405797101,26.0869565217391,NA,NA,14.7,55.9,NA,3.73913043478261,2.021652879
"210","E34002554","Rugeley BUA",24033,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000271","Stafford","Majority town and city (small)","Mixed","Higher deprivation towns","No university","Low",292,64.5901639344262,58.5616438356164,77.0547945205479,35.6164383561644,20.5479452054795,22.2602739726027,16.0958904109589,56.5068493150685,35.2739726027397,8.9041095890411,3.4,34.7,43,18.9,3.10616438356164,-3.750785762
"211","E34002562","Saffron Walden BUA",15210,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000186","Cambridge","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",174,85.7988165680473,70.1149425287356,86.2068965517241,60.9195402298851,43.1034482758621,16.6666666666667,12.0689655172414,50,24.7126436781609,NA,NA,20.5,39.8,36.9,3.75287356321839,3.951955622
"212","E34002605","Knutsford BUA",13191,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000197","Crewe","Majority town and city (small)","Working","Lower deprivation towns","No university","High",129,77.5193798449613,66.6666666666667,89.922480620155,62.7906976744186,50.3875968992248,13.1782945736434,8.52713178294574,43.4108527131783,21.7054263565891,NA,NA,18.3,32.8,45.8,4.08527131782946,3.730134
"213","E34002608","Shepley BUA",5444,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000219","Huddersfield","Majority conurbation","Residential","Lower deprivation towns","No university","Medium",58,68.9655172413793,70.6896551724138,94.8275862068966,67.2413793103448,51.7241379310345,17.2413793103448,NA,55.1724137931034,20.6896551724138,NA,NA,NA,54.4,NA,4,3.283891891
"214","E34002609","Biggleswade BUA",16551,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000272","Stevenage and Welwyn Garden City","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Low",222,73.568281938326,53.6036036036036,80.6306306306306,48.6486486486487,33.7837837837838,16.6666666666667,11.7117117117117,50.9009009009009,27.4774774774775,6.30630630630631,NA,30.6,37.4,29.3,3.45045045045045,-1.06055732
"215","E34002624","Ripon BUA",16363,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000214","Harrogate","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",176,76.8361581920904,76.7045454545455,82.9545454545455,55.6818181818182,36.9318181818182,22.7272727272727,14.2045454545455,54.5454545454545,31.8181818181818,NA,NA,26.4,44.9,28.1,3.52840909090909,2.456561847
"216","E34002637","Selsey BUA",10550,"Small Towns","South East","Coastal","Smaller seaside town","E30000191","Chichester and Bognor Regis","Majority town and city (small)","Residential","Mid deprivation towns","No university","Low",111,64.7058823529412,53.1531531531531,69.3693693693694,36.9369369369369,18.018018018018,14.4144144144144,NA,50.4504504504504,27.027027027027,9.90990990990991,NA,38.4,40.2,NA,2.99099099099099,-4.474723195
"217","E34002653","Ilfracombe BUA",11184,"Small Towns","South West","Coastal","Smaller seaside town","E30000162","Barnstaple","Majority rural","Mixed","Higher deprivation towns","No university","Low",133,85.9375,60.1503759398496,84.2105263157895,45.1127819548872,30.0751879699248,15.7894736842105,NA,42.8571428571429,18.796992481203,7.5187969924812,NA,31.8,39.4,26.5,3.39097744360902,0.559264105
"218","E34002678","Saltburn-by-the-Sea BUA",5958,"Small Towns","North East","Coastal","Smaller seaside town","E30000093","Middlesbrough and Stockton","Majority town and city (Large Towns)","Residential","Higher deprivation towns","No university","Medium",72,74.6478873239437,59.7222222222222,84.7222222222222,47.2222222222222,34.7222222222222,30.5555555555556,19.4444444444444,37.5,18.0555555555556,NA,NA,26,45.2,NA,3.47222222222222,-0.395280266
"219","E34002686","Ventnor BUA",5976,"Small Towns","South East","Coastal","Smaller seaside town","E30000070","Isle of Wight","Majority town and city (small)","Residential","Higher deprivation towns","No university","Medium",53,69.8412698412698,49.0566037735849,75.4716981132076,43.3962264150943,18.8679245283019,22.6415094339623,NA,45.2830188679245,20.7547169811321,NA,NA,25.9,53.7,NA,3.18867924528302,-3.147683679
"220","E34002689","Newton Aycliffe BUA",25964,"Medium Towns","North East","Non-coastal","Large non-coastal town","E30000203","Durham and Bishop Auckland","Majority rural","Working","Higher deprivation towns","No university","Low",325,67.9878048780488,61.8461538461539,85.2307692307692,45.5384615384615,27.6923076923077,24.3076923076923,18.4615384615385,44.3076923076923,22.1538461538462,17.8461538461538,NA,26.9,47.7,22.9,3.34153846153846,-1.482598265
"221","E34002694","Newbiggin-by-the-Sea BUA",6308,"Small Towns","North East","Coastal","Smaller seaside town","E30000173","Blyth and Ashington","Majority town and city (small)","Residential","Higher deprivation towns","No university","Low",72,49.1525423728814,33.3333333333333,83.3333333333333,30.5555555555556,13.8888888888889,22.2222222222222,16.6666666666667,41.6666666666667,23.6111111111111,NA,NA,47.2,44.4,NA,2.70833333333333,-9.622821465
"222","E34002712","Filey BUA",6530,"Small Towns","Yorkshire and The Humber","Coastal","Smaller seaside town","E30000259","Scarborough","Majority town and city (small)","Residential","Higher deprivation towns","No university","Low",64,75,43.75,75,48.4375,31.25,23.4375,NA,42.1875,17.1875,NA,NA,30.2,42.9,NA,3.359375,-2.13977095
"223","E34002717","Hoo St Werburgh BUA",6113,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000242","Medway","Majority town and city (Large Towns)","Residential","Mid deprivation towns","No university","Low",93,72.972972972973,53.763440860215,90.3225806451613,30.1075268817204,16.1290322580645,20.4301075268817,12.9032258064516,56.989247311828,36.5591397849462,10.752688172043,NA,45.3,35.8,NA,2.86021505376344,-4.418054903
"224","E34002727","Arlesey BUA",5584,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000272","Stevenage and Welwyn Garden City","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Low",51,67.3469387755102,56.8627450980392,94.1176470588235,43.1372549019608,19.6078431372549,27.4509803921569,23.5294117647059,54.9019607843137,37.2549019607843,NA,NA,37.3,41.2,NA,3.17647058823529,-2.725592731
"225","E34002729","South Woodham Ferrers BUA",16453,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000188","Chelmsford","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Low",245,81.8181818181818,59.1836734693878,90.2040816326531,59.5918367346939,34.6938775510204,19.1836734693878,16.3265306122449,60,35.9183673469388,NA,NA,22,44.7,32.5,3.70612244897959,2.153188205
"226","E34002730","Earls Barton BUA",5387,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000224","Kettering and Wellingborough","Majority town and city (small)","Mixed","Lower deprivation towns","No university","Medium",64,73.015873015873,71.875,84.375,54.6875,39.0625,18.75,17.1875,43.75,25,NA,NA,28.1,40.6,NA,3.625,1.709309858
"227","E34002733","Lichfield BUA",32877,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000288","Wolverhampton and Walsall","Majority conurbation","Working","Mid deprivation towns","No university","Medium",384,79.8387096774193,66.6666666666667,84.375,51.8229166666667,39.0625,19.2708333333333,12.5,49.21875,19.53125,5.98958333333333,NA,24.1,38.1,36.3,3.78125,2.174353696
"228","E34002746","Calverton BUA",6868,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000249","Nottingham","Majority conurbation","Residential","Lower deprivation towns","No university","Low",88,91.4634146341464,65.9090909090909,87.5,44.3181818181818,28.4090909090909,22.7272727272727,NA,48.8636363636364,26.1363636363636,NA,NA,20.2,56.2,NA,3.43181818181818,1.821299858
"229","E34002766","Blackfield BUA",13712,"Small Towns","South East","Coastal","Smaller other coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Mixed","Mid deprivation towns","No university","Low",162,70.8074534161491,51.2345679012346,76.5432098765432,35.1851851851852,21.6049382716049,25.9259259259259,14.8148148148148,55.5555555555556,32.0987654320988,6.79012345679012,6.2,28,47.2,18.6,3.07407407407407,-3.872906722
"230","E34002796","Yaxley BUA",9174,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000108","Peterborough","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Low",113,74.1071428571429,63.716814159292,81.25,47.3214285714286,30.9734513274336,12.3893805309735,10.6194690265487,49.5575221238938,23.8938053097345,NA,NA,30.4,41.7,26.1,3.35398230088496,-0.383765608
"231","E34002801","Lymm BUA",11608,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000284","Warrington and Wigan","Majority conurbation","Residential","Lower deprivation towns","No university","High",147,91.044776119403,73.469387755102,89.1156462585034,76.8707482993197,57.8231292517007,10.8843537414966,6.80272108843537,38.0952380952381,11.5646258503401,6.80272108843537,NA,11,35.2,51.7,4.40136054421769,8.134159931
"232","E34002816","Dereham BUA",20651,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000248","Norwich","Majority town and city (Large Towns)","Mixed","Mid deprivation towns","No university","Low",229,64.5299145299145,51.528384279476,79.9126637554585,39.7379912663755,26.2008733624454,20.5240174672489,16.1572052401747,54.1484716157205,29.2576419213974,6.98689956331878,NA,40.5,37,19.8,3.07423580786026,-4.173643774
"233","E34002820","Shrewsbury BUA",71715,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000262","Shrewsbury","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Medium",705,75.9722222222222,64.2553191489362,83.9716312056738,51.3475177304964,33.3333333333333,18.5815602836879,12.7659574468085,52.1985815602837,21.9858156028369,8.79432624113475,1.6,26.4,45.1,27,3.4709219858156,0.574837261
"234","E34002826","Witley BUA",6437,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000212","Guildford and Aldershot","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",79,79.0697674418605,67.0886075949367,89.873417721519,55.6962025316456,44.3037974683544,13.9240506329114,NA,46.8354430379747,18.9873417721519,NA,NA,19.5,41.6,39,4,3.081454678
"235","E34002854","Newport (Telford and Wrekin) BUA",12741,"Small Towns","West Midlands","Non-coastal","Smaller non-coastal town","E30000278","Telford","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",145,80.2721088435374,71.0344827586207,90.3448275862069,57.2413793103448,44.8275862068966,16.551724137931,12.4137931034483,42.0689655172414,21.3793103448276,8.27586206896552,NA,15.3,45.8,38.2,4.01379310344828,3.790062821
"236","E34002872","Beaconsfield BUA",13797,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000218","High Wycombe and Aylesbury","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",126,87.0689655172414,79.3650793650794,93.6507936507936,78.5714285714286,59.5238095238095,7.93650793650794,NA,38.8888888888889,15.8730158730159,NA,NA,10.9,37.5,50.8,4.35714285714286,8.279432291
"237","E34002877","Croesowallt BUA",18743,"Small Towns","West Midlands","Non-coastal","Smaller non-coastal town","K01000014","Oswestry","Majority rural","Working","Higher deprivation towns","No university","Low",161,72.1518987341772,54.0372670807453,84.472049689441,37.888198757764,31.055900621118,18.0124223602484,10.5590062111801,54.6583850931677,25.4658385093168,10.5590062111801,NA,41.1,28.8,27.6,3.28571428571429,-2.606345723
"238","E34002878","Chapel-en-le-Frith BUA",6598,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000185","Buxton","Majority town and city (small)","Mixed","Lower deprivation towns","No university","Medium",82,80.7692307692308,70.7317073170732,85.3658536585366,59.7560975609756,30.4878048780488,18.2926829268293,13.4146341463415,58.5365853658537,32.9268292682927,NA,NA,21,51.9,NA,3.47560975609756,2.545779792
"239","E34002906","Longridge BUA",7526,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000255","Preston","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",80,86.0759493670886,63.75,90,52.5,31.25,21.25,18.75,60,30,NA,NA,22.5,52.5,NA,3.55,2.03595631
"240","E34002917","Verwood BUA",13360,"Small Towns","South West","Non-coastal","Smaller non-coastal town","E30000175","Bournemouth","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",172,77.2455089820359,55.8139534883721,80.2325581395349,54.0697674418605,37.7906976744186,14.5348837209302,12.2093023255814,54.0697674418605,29.0697674418605,NA,NA,23.7,43.9,31.8,3.65697674418605,0.650819418
"241","E34002927","Whitchurch (Shropshire) BUA",9710,"Small Towns","West Midlands","Non-coastal","Smaller non-coastal town","E30000262","Shrewsbury","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Low",113,63.3928571428571,57.5221238938053,69.0265486725664,46.9026548672566,39.8230088495575,19.4690265486726,13.2743362831858,51.3274336283186,23.0088495575221,NA,NA,30.1,30.1,35.4,3.56637168141593,-1.702726769
"242","E34002963","Tidworth BUA",9174,"Small Towns","South West","Non-coastal","Smaller non-coastal town","E30000258","Salisbury","Majority rural","Residential","Lower deprivation towns","No university","Low",87,60.2272727272727,42.5287356321839,88.5057471264368,28.735632183908,22.9885057471264,NA,NA,65.5172413793103,40.2298850574713,NA,NA,51.7,23.6,NA,2.98850574712644,-6.794033365
